Date,Currency,Exchange
7/11/2018,USD,1.00
7/11/2018,CAD,1.31
7/11/2018,AUD,1.35
7/11/2018,EUR,0.85
7/11/2018,GBP,0.75
7/12/2018,USD,1.00
7/12/2018,CAD,1.32
7/12/2018,AUD,1.35
7/12/2018,EUR,0.86
7/12/2018,GBP,0.76
7/13/2018,USD,1.00
7/13/2018,CAD,1.32
7/13/2018,AUD,1.35
7/13/2018,EUR,0.86
7/13/2018,GBP,0.76
7/14/2018,USD,1.00
7/14/2018,CAD,1.32
7/14/2018,AUD,1.35
7/14/2018,EUR,0.86
7/14/2018,GBP,0.76
7/15/2018,USD,1.00
7/15/2018,CAD,1.32
7/15/2018,AUD,1.35
7/15/2018,EUR,0.86
7/15/2018,GBP,0.76
7/16/2018,USD,1.00
7/16/2018,CAD,1.31
7/16/2018,AUD,1.35
7/16/2018,EUR,0.85
7/16/2018,GBP,0.75
7/17/2018,USD,1.00
7/17/2018,CAD,1.32
7/17/2018,AUD,1.35
7/17/2018,EUR,0.85
7/17/2018,GBP,0.76
7/18/2018,USD,1.00
7/18/2018,CAD,1.33
7/18/2018,AUD,1.36
7/18/2018,EUR,0.86
7/18/2018,GBP,0.77
7/19/2018,USD,1.00
7/19/2018,CAD,1.32
7/19/2018,AUD,1.36
7/19/2018,EUR,0.86
7/19/2018,GBP,0.77
7/20/2018,USD,1.00
7/20/2018,CAD,1.32
7/20/2018,AUD,1.36
7/20/2018,EUR,0.86
7/20/2018,GBP,0.77
7/21/2018,USD,1.00
7/21/2018,CAD,1.32
7/21/2018,AUD,1.36
7/21/2018,EUR,0.86
7/21/2018,GBP,0.77
7/22/2018,USD,1.00
7/22/2018,CAD,1.32
7/22/2018,AUD,1.36
7/22/2018,EUR,0.86
7/22/2018,GBP,0.77
7/23/2018,USD,1.00
7/23/2018,CAD,1.31
7/23/2018,AUD,1.35
7/23/2018,EUR,0.85
7/23/2018,GBP,0.76
7/24/2018,USD,1.00
7/24/2018,CAD,1.32
7/24/2018,AUD,1.35
7/24/2018,EUR,0.85
7/24/2018,GBP,0.76
7/25/2018,USD,1.00
7/25/2018,CAD,1.31
7/25/2018,AUD,1.35
7/25/2018,EUR,0.86
7/25/2018,GBP,0.76
7/26/2018,USD,1.00
7/26/2018,CAD,1.30
7/26/2018,AUD,1.35
7/26/2018,EUR,0.85
7/26/2018,GBP,0.76
7/27/2018,USD,1.00
7/27/2018,CAD,1.31
7/27/2018,AUD,1.36
7/27/2018,EUR,0.86
7/27/2018,GBP,0.76
7/28/2018,USD,1.00
7/28/2018,CAD,1.31
7/28/2018,AUD,1.36
7/28/2018,EUR,0.86
7/28/2018,GBP,0.76
7/29/2018,USD,1.00
7/29/2018,CAD,1.31
7/29/2018,AUD,1.36
7/29/2018,EUR,0.86
7/29/2018,GBP,0.76
7/30/2018,USD,1.00
7/30/2018,CAD,1.30
7/30/2018,AUD,1.35
7/30/2018,EUR,0.86
7/30/2018,GBP,0.76
7/31/2018,USD,1.00
7/31/2018,CAD,1.30
7/31/2018,AUD,1.35
7/31/2018,EUR,0.85
7/31/2018,GBP,0.76
8/1/2018,USD,1.00
8/1/2018,CAD,1.30
8/1/2018,AUD,1.35
8/1/2018,EUR,0.86
8/1/2018,GBP,0.76
8/2/2018,USD,1.00
8/2/2018,CAD,1.30
8/2/2018,AUD,1.36
8/2/2018,EUR,0.86
8/2/2018,GBP,0.77
8/3/2018,USD,1.00
8/3/2018,CAD,1.30
8/3/2018,AUD,1.35
8/3/2018,EUR,0.86
8/3/2018,GBP,0.77
8/4/2018,USD,1.00
8/4/2018,CAD,1.30
8/4/2018,AUD,1.35
8/4/2018,EUR,0.86
8/4/2018,GBP,0.77
8/5/2018,USD,1.00
8/5/2018,CAD,1.30
8/5/2018,AUD,1.35
8/5/2018,EUR,0.86
8/5/2018,GBP,0.77
8/6/2018,USD,1.00
8/6/2018,CAD,1.30
8/6/2018,AUD,1.35
8/6/2018,EUR,0.87
8/6/2018,GBP,0.77
8/7/2018,USD,1.00
8/7/2018,CAD,1.30
8/7/2018,AUD,1.34
8/7/2018,EUR,0.86
8/7/2018,GBP,0.77
8/8/2018,USD,1.00
8/8/2018,CAD,1.31
8/8/2018,AUD,1.35
8/8/2018,EUR,0.86
8/8/2018,GBP,0.78
8/9/2018,USD,1.00
8/9/2018,CAD,1.30
8/9/2018,AUD,1.35
8/9/2018,EUR,0.86
8/9/2018,GBP,0.78
8/10/2018,USD,1.00
8/10/2018,CAD,1.31
8/10/2018,AUD,1.37
8/10/2018,EUR,0.87
8/10/2018,GBP,0.78
8/11/2018,USD,1.00
8/11/2018,CAD,1.31
8/11/2018,AUD,1.37
8/11/2018,EUR,0.87
8/11/2018,GBP,0.78
8/12/2018,USD,1.00
8/12/2018,CAD,1.31
8/12/2018,AUD,1.37
8/12/2018,EUR,0.87
8/12/2018,GBP,0.78
8/13/2018,USD,1.00
8/13/2018,CAD,1.32
8/13/2018,AUD,1.37
8/13/2018,EUR,0.88
8/13/2018,GBP,0.78
8/14/2018,USD,1.00
8/14/2018,CAD,1.31
8/14/2018,AUD,1.38
8/14/2018,EUR,0.88
8/14/2018,GBP,0.78
8/15/2018,USD,1.00
8/15/2018,CAD,1.31
8/15/2018,AUD,1.38
8/15/2018,EUR,0.88
8/15/2018,GBP,0.79
8/16/2018,USD,1.00
8/16/2018,CAD,1.31
8/16/2018,AUD,1.38
8/16/2018,EUR,0.88
8/16/2018,GBP,0.79
8/17/2018,USD,1.00
8/17/2018,CAD,1.31
8/17/2018,AUD,1.38
8/17/2018,EUR,0.88
8/17/2018,GBP,0.79
8/18/2018,USD,1.00
8/18/2018,CAD,1.31
8/18/2018,AUD,1.38
8/18/2018,EUR,0.88
8/18/2018,GBP,0.79
8/19/2018,USD,1.00
8/19/2018,CAD,1.31
8/19/2018,AUD,1.38
8/19/2018,EUR,0.88
8/19/2018,GBP,0.79
8/20/2018,USD,1.00
8/20/2018,CAD,1.31
8/20/2018,AUD,1.37
8/20/2018,EUR,0.88
8/20/2018,GBP,0.78
8/21/2018,USD,1.00
8/21/2018,CAD,1.30
8/21/2018,AUD,1.36
8/21/2018,EUR,0.87
8/21/2018,GBP,0.78
8/22/2018,USD,1.00
8/22/2018,CAD,1.30
8/22/2018,AUD,1.36
8/22/2018,EUR,0.86
8/22/2018,GBP,0.77
8/23/2018,USD,1.00
8/23/2018,CAD,1.30
8/23/2018,AUD,1.37
8/23/2018,EUR,0.86
8/23/2018,GBP,0.78
8/24/2018,USD,1.00
8/24/2018,CAD,1.31
8/24/2018,AUD,1.37
8/24/2018,EUR,0.86
8/24/2018,GBP,0.78
8/25/2018,USD,1.00
8/25/2018,CAD,1.31
8/25/2018,AUD,1.37
8/25/2018,EUR,0.86
8/25/2018,GBP,0.78
8/26/2018,USD,1.00
8/26/2018,CAD,1.31
8/26/2018,AUD,1.37
8/26/2018,EUR,0.86
8/26/2018,GBP,0.78
8/27/2018,USD,1.00
8/27/2018,CAD,1.31
8/27/2018,AUD,1.37
8/27/2018,EUR,0.86
8/27/2018,GBP,0.78
8/28/2018,USD,1.00
8/28/2018,CAD,1.29
8/28/2018,AUD,1.36
8/28/2018,EUR,0.85
8/28/2018,GBP,0.77
8/29/2018,USD,1.00
8/29/2018,CAD,1.29
8/29/2018,AUD,1.37
8/29/2018,EUR,0.86
8/29/2018,GBP,0.78
8/30/2018,USD,1.00
8/30/2018,CAD,1.29
8/30/2018,AUD,1.37
8/30/2018,EUR,0.86
8/30/2018,GBP,0.77
8/31/2018,USD,1.00
8/31/2018,CAD,1.30
8/31/2018,AUD,1.38
8/31/2018,EUR,0.86
8/31/2018,GBP,0.77
9/1/2018,USD,1.00
9/1/2018,CAD,1.30
9/1/2018,AUD,1.38
9/1/2018,EUR,0.86
9/1/2018,GBP,0.77
9/2/2018,USD,1.00
9/2/2018,CAD,1.30
9/2/2018,AUD,1.38
9/2/2018,EUR,0.86
9/2/2018,GBP,0.77
9/3/2018,USD,1.00
9/3/2018,CAD,1.31
9/3/2018,AUD,1.39
9/3/2018,EUR,0.86
9/3/2018,GBP,0.78
9/4/2018,USD,1.00
9/4/2018,CAD,1.32
9/4/2018,AUD,1.39
9/4/2018,EUR,0.86
9/4/2018,GBP,0.78
9/5/2018,USD,1.00
9/5/2018,CAD,1.32
9/5/2018,AUD,1.39
9/5/2018,EUR,0.86
9/5/2018,GBP,0.78
9/6/2018,USD,1.00
9/6/2018,CAD,1.32
9/6/2018,AUD,1.39
9/6/2018,EUR,0.86
9/6/2018,GBP,0.77
9/7/2018,USD,1.00
9/7/2018,CAD,1.31
9/7/2018,AUD,1.40
9/7/2018,EUR,0.86
9/7/2018,GBP,0.77
9/8/2018,USD,1.00
9/8/2018,CAD,1.31
9/8/2018,AUD,1.40
9/8/2018,EUR,0.86
9/8/2018,GBP,0.77
9/9/2018,USD,1.00
9/9/2018,CAD,1.31
9/9/2018,AUD,1.40
9/9/2018,EUR,0.86
9/9/2018,GBP,0.77
9/10/2018,USD,1.00
9/10/2018,CAD,1.32
9/10/2018,AUD,1.41
9/10/2018,EUR,0.86
9/10/2018,GBP,0.77
9/11/2018,USD,1.00
9/11/2018,CAD,1.32
9/11/2018,AUD,1.41
9/11/2018,EUR,0.86
9/11/2018,GBP,0.77
9/12/2018,USD,1.00
9/12/2018,CAD,1.31
9/12/2018,AUD,1.40
9/12/2018,EUR,0.86
9/12/2018,GBP,0.77
9/13/2018,USD,1.00
9/13/2018,CAD,1.30
9/13/2018,AUD,1.39
9/13/2018,EUR,0.86
9/13/2018,GBP,0.77
9/14/2018,USD,1.00
9/14/2018,CAD,1.30
9/14/2018,AUD,1.39
9/14/2018,EUR,0.86
9/14/2018,GBP,0.76
9/15/2018,USD,1.00
9/15/2018,CAD,1.30
9/15/2018,AUD,1.39
9/15/2018,EUR,0.86
9/15/2018,GBP,0.76
9/16/2018,USD,1.00
9/16/2018,CAD,1.30
9/16/2018,AUD,1.39
9/16/2018,EUR,0.86
9/16/2018,GBP,0.76
9/17/2018,USD,1.00
9/17/2018,CAD,1.30
9/17/2018,AUD,1.39
9/17/2018,EUR,0.86
9/17/2018,GBP,0.76
9/18/2018,USD,1.00
9/18/2018,CAD,1.30
9/18/2018,AUD,1.39
9/18/2018,EUR,0.85
9/18/2018,GBP,0.76
9/19/2018,USD,1.00
9/19/2018,CAD,1.30
9/19/2018,AUD,1.38
9/19/2018,EUR,0.86
9/19/2018,GBP,0.76
9/20/2018,USD,1.00
9/20/2018,CAD,1.29
9/20/2018,AUD,1.37
9/20/2018,EUR,0.85
9/20/2018,GBP,0.75
9/21/2018,USD,1.00
9/21/2018,CAD,1.29
9/21/2018,AUD,1.37
9/21/2018,EUR,0.85
9/21/2018,GBP,0.76
9/22/2018,USD,1.00
9/22/2018,CAD,1.29
9/22/2018,AUD,1.37
9/22/2018,EUR,0.85
9/22/2018,GBP,0.76
9/23/2018,USD,1.00
9/23/2018,CAD,1.29
9/23/2018,AUD,1.37
9/23/2018,EUR,0.85
9/23/2018,GBP,0.76
9/24/2018,USD,1.00
9/24/2018,CAD,1.29
9/24/2018,AUD,1.37
9/24/2018,EUR,0.85
9/24/2018,GBP,0.76
9/25/2018,USD,1.00
9/25/2018,CAD,1.30
9/25/2018,AUD,1.38
9/25/2018,EUR,0.85
9/25/2018,GBP,0.76
9/26/2018,USD,1.00
9/26/2018,CAD,1.30
9/26/2018,AUD,1.38
9/26/2018,EUR,0.85
9/26/2018,GBP,0.76
9/27/2018,USD,1.00
9/27/2018,CAD,1.31
9/27/2018,AUD,1.38
9/27/2018,EUR,0.85
9/27/2018,GBP,0.76
9/28/2018,USD,1.00
9/28/2018,CAD,1.30
9/28/2018,AUD,1.39
9/28/2018,EUR,0.86
9/28/2018,GBP,0.77
9/29/2018,USD,1.00
9/29/2018,CAD,1.30
9/29/2018,AUD,1.39
9/29/2018,EUR,0.86
9/29/2018,GBP,0.77
9/30/2018,USD,1.00
9/30/2018,CAD,1.30
9/30/2018,AUD,1.39
9/30/2018,EUR,0.86
9/30/2018,GBP,0.77
10/1/2018,USD,1.00
10/1/2018,CAD,1.28
10/1/2018,AUD,1.38
10/1/2018,EUR,0.86
10/1/2018,GBP,0.77
10/2/2018,USD,1.00
10/2/2018,CAD,1.28
10/2/2018,AUD,1.39
10/2/2018,EUR,0.87
10/2/2018,GBP,0.77
10/3/2018,USD,1.00
10/3/2018,CAD,1.28
10/3/2018,AUD,1.40
10/3/2018,EUR,0.87
10/3/2018,GBP,0.77
10/4/2018,USD,1.00
10/4/2018,CAD,1.29
10/4/2018,AUD,1.41
10/4/2018,EUR,0.87
10/4/2018,GBP,0.77
10/5/2018,USD,1.00
10/5/2018,CAD,1.29
10/5/2018,AUD,1.41
10/5/2018,EUR,0.87
10/5/2018,GBP,0.77
10/6/2018,USD,1.00
10/6/2018,CAD,1.29
10/6/2018,AUD,1.41
10/6/2018,EUR,0.87
10/6/2018,GBP,0.77
10/7/2018,USD,1.00
10/7/2018,CAD,1.29
10/7/2018,AUD,1.41
10/7/2018,EUR,0.87
10/7/2018,GBP,0.77
10/8/2018,USD,1.00
10/8/2018,CAD,1.30
10/8/2018,AUD,1.42
10/8/2018,EUR,0.87
10/8/2018,GBP,0.77
10/9/2018,USD,1.00
10/9/2018,CAD,1.30
10/9/2018,AUD,1.42
10/9/2018,EUR,0.87
10/9/2018,GBP,0.77
10/10/2018,USD,1.00
10/10/2018,CAD,1.30
10/10/2018,AUD,1.41
10/10/2018,EUR,0.87
10/10/2018,GBP,0.76
10/11/2018,USD,1.00
10/11/2018,CAD,1.30
10/11/2018,AUD,1.41
10/11/2018,EUR,0.86
10/11/2018,GBP,0.76
10/12/2018,USD,1.00
10/12/2018,CAD,1.30
10/12/2018,AUD,1.40
10/12/2018,EUR,0.86
10/12/2018,GBP,0.76
10/13/2018,USD,1.00
10/13/2018,CAD,1.30
10/13/2018,AUD,1.40
10/13/2018,EUR,0.86
10/13/2018,GBP,0.76
10/14/2018,USD,1.00
10/14/2018,CAD,1.30
10/14/2018,AUD,1.40
10/14/2018,EUR,0.86
10/14/2018,GBP,0.76
10/15/2018,USD,1.00
10/15/2018,CAD,1.30
10/15/2018,AUD,1.40
10/15/2018,EUR,0.86
10/15/2018,GBP,0.76
10/16/2018,USD,1.00
10/16/2018,CAD,1.30
10/16/2018,AUD,1.40
10/16/2018,EUR,0.86
10/16/2018,GBP,0.76
10/17/2018,USD,1.00
10/17/2018,CAD,1.30
10/17/2018,AUD,1.40
10/17/2018,EUR,0.87
10/17/2018,GBP,0.76
10/18/2018,USD,1.00
10/18/2018,CAD,1.30
10/18/2018,AUD,1.40
10/18/2018,EUR,0.87
10/18/2018,GBP,0.76
10/19/2018,USD,1.00
10/19/2018,CAD,1.30
10/19/2018,AUD,1.40
10/19/2018,EUR,0.87
10/19/2018,GBP,0.77
10/20/2018,USD,1.00
10/20/2018,CAD,1.30
10/20/2018,AUD,1.40
10/20/2018,EUR,0.87
10/20/2018,GBP,0.77
10/21/2018,USD,1.00
10/21/2018,CAD,1.30
10/21/2018,AUD,1.40
10/21/2018,EUR,0.87
10/21/2018,GBP,0.77
10/22/2018,USD,1.00
10/22/2018,CAD,1.31
10/22/2018,AUD,1.41
10/22/2018,EUR,0.87
10/22/2018,GBP,0.77
10/23/2018,USD,1.00
10/23/2018,CAD,1.31
10/23/2018,AUD,1.42
10/23/2018,EUR,0.87
10/23/2018,GBP,0.77
10/24/2018,USD,1.00
10/24/2018,CAD,1.31
10/24/2018,AUD,1.41
10/24/2018,EUR,0.88
10/24/2018,GBP,0.77
10/25/2018,USD,1.00
10/25/2018,CAD,1.30
10/25/2018,AUD,1.41
10/25/2018,EUR,0.88
10/25/2018,GBP,0.78
10/26/2018,USD,1.00
10/26/2018,CAD,1.31
10/26/2018,AUD,1.42
10/26/2018,EUR,0.88
10/26/2018,GBP,0.78
10/27/2018,USD,1.00
10/27/2018,CAD,1.31
10/27/2018,AUD,1.42
10/27/2018,EUR,0.88
10/27/2018,GBP,0.78
10/28/2018,USD,1.00
10/28/2018,CAD,1.31
10/28/2018,AUD,1.42
10/28/2018,EUR,0.88
10/28/2018,GBP,0.78
10/29/2018,USD,1.00
10/29/2018,CAD,1.31
10/29/2018,AUD,1.41
10/29/2018,EUR,0.88
10/29/2018,GBP,0.78
10/30/2018,USD,1.00
10/30/2018,CAD,1.31
10/30/2018,AUD,1.41
10/30/2018,EUR,0.88
10/30/2018,GBP,0.78
10/31/2018,USD,1.00
10/31/2018,CAD,1.31
10/31/2018,AUD,1.41
10/31/2018,EUR,0.88
10/31/2018,GBP,0.79
11/1/2018,USD,1.00
11/1/2018,CAD,1.31
11/1/2018,AUD,1.39
11/1/2018,EUR,0.88
11/1/2018,GBP,0.77
11/2/2018,USD,1.00
11/2/2018,CAD,1.31
11/2/2018,AUD,1.39
11/2/2018,EUR,0.88
11/2/2018,GBP,0.77
11/3/2018,USD,1.00
11/3/2018,CAD,1.31
11/3/2018,AUD,1.39
11/3/2018,EUR,0.88
11/3/2018,GBP,0.77
11/4/2018,USD,1.00
11/4/2018,CAD,1.31
11/4/2018,AUD,1.39
11/4/2018,EUR,0.88
11/4/2018,GBP,0.77
11/5/2018,USD,1.00
11/5/2018,CAD,1.31
11/5/2018,AUD,1.39
11/5/2018,EUR,0.88
11/5/2018,GBP,0.77
11/6/2018,USD,1.00
11/6/2018,CAD,1.31
11/6/2018,AUD,1.38
11/6/2018,EUR,0.88
11/6/2018,GBP,0.76
11/7/2018,USD,1.00
11/7/2018,CAD,1.31
11/7/2018,AUD,1.37
11/7/2018,EUR,0.87
11/7/2018,GBP,0.76
11/8/2018,USD,1.00
11/8/2018,CAD,1.31
11/8/2018,AUD,1.37
11/8/2018,EUR,0.88
11/8/2018,GBP,0.76
11/9/2018,USD,1.00
11/9/2018,CAD,1.32
11/9/2018,AUD,1.38
11/9/2018,EUR,0.88
11/9/2018,GBP,0.77
11/10/2018,USD,1.00
11/10/2018,CAD,1.32
11/10/2018,AUD,1.38
11/10/2018,EUR,0.88
11/10/2018,GBP,0.77
11/11/2018,USD,1.00
11/11/2018,CAD,1.32
11/11/2018,AUD,1.38
11/11/2018,EUR,0.88
11/11/2018,GBP,0.77
11/12/2018,USD,1.00
11/12/2018,CAD,1.32
11/12/2018,AUD,1.39
11/12/2018,EUR,0.89
11/12/2018,GBP,0.78
11/13/2018,USD,1.00
11/13/2018,CAD,1.32
11/13/2018,AUD,1.39
11/13/2018,EUR,0.89
11/13/2018,GBP,0.77
11/14/2018,USD,1.00
11/14/2018,CAD,1.32
11/14/2018,AUD,1.39
11/14/2018,EUR,0.89
11/14/2018,GBP,0.77
11/15/2018,USD,1.00
11/15/2018,CAD,1.32
11/15/2018,AUD,1.38
11/15/2018,EUR,0.88
11/15/2018,GBP,0.78
11/16/2018,USD,1.00
11/16/2018,CAD,1.32
11/16/2018,AUD,1.38
11/16/2018,EUR,0.88
11/16/2018,GBP,0.78
11/17/2018,USD,1.00
11/17/2018,CAD,1.32
11/17/2018,AUD,1.38
11/17/2018,EUR,0.88
11/17/2018,GBP,0.78
11/18/2018,USD,1.00
11/18/2018,CAD,1.32
11/18/2018,AUD,1.38
11/18/2018,EUR,0.88
11/18/2018,GBP,0.78
11/19/2018,USD,1.00
11/19/2018,CAD,1.32
11/19/2018,AUD,1.37
11/19/2018,EUR,0.88
11/19/2018,GBP,0.78
11/20/2018,USD,1.00
11/20/2018,CAD,1.32
11/20/2018,AUD,1.38
11/20/2018,EUR,0.88
11/20/2018,GBP,0.78
11/21/2018,USD,1.00
11/21/2018,CAD,1.33
11/21/2018,AUD,1.38
11/21/2018,EUR,0.88
11/21/2018,GBP,0.78
11/22/2018,USD,1.00
11/22/2018,CAD,1.32
11/22/2018,AUD,1.38
11/22/2018,EUR,0.88
11/22/2018,GBP,0.78
11/23/2018,USD,1.00
11/23/2018,CAD,1.32
11/23/2018,AUD,1.38
11/23/2018,EUR,0.88
11/23/2018,GBP,0.78
11/24/2018,USD,1.00
11/24/2018,CAD,1.32
11/24/2018,AUD,1.38
11/24/2018,EUR,0.88
11/24/2018,GBP,0.78
11/25/2018,USD,1.00
11/25/2018,CAD,1.32
11/25/2018,AUD,1.38
11/25/2018,EUR,0.88
11/25/2018,GBP,0.78
11/26/2018,USD,1.00
11/26/2018,CAD,1.32
11/26/2018,AUD,1.38
11/26/2018,EUR,0.88
11/26/2018,GBP,0.78
11/27/2018,USD,1.00
11/27/2018,CAD,1.33
11/27/2018,AUD,1.38
11/27/2018,EUR,0.88
11/27/2018,GBP,0.78
11/28/2018,USD,1.00
11/28/2018,CAD,1.33
11/28/2018,AUD,1.38
11/28/2018,EUR,0.89
11/28/2018,GBP,0.78
11/29/2018,USD,1.00
11/29/2018,CAD,1.33
11/29/2018,AUD,1.36
11/29/2018,EUR,0.88
11/29/2018,GBP,0.78
11/30/2018,USD,1.00
11/30/2018,CAD,1.33
11/30/2018,AUD,1.37
11/30/2018,EUR,0.88
11/30/2018,GBP,0.78
12/1/2018,USD,1.00
12/1/2018,CAD,1.33
12/1/2018,AUD,1.37
12/1/2018,EUR,0.88
12/1/2018,GBP,0.78
12/2/2018,USD,1.00
12/2/2018,CAD,1.33
12/2/2018,AUD,1.37
12/2/2018,EUR,0.88
12/2/2018,GBP,0.78
12/3/2018,USD,1.00
12/3/2018,CAD,1.32
12/3/2018,AUD,1.35
12/3/2018,EUR,0.88
12/3/2018,GBP,0.79
12/4/2018,USD,1.00
12/4/2018,CAD,1.32
12/4/2018,AUD,1.35
12/4/2018,EUR,0.88
12/4/2018,GBP,0.78
12/5/2018,USD,1.00
12/5/2018,CAD,1.33
12/5/2018,AUD,1.37
12/5/2018,EUR,0.88
12/5/2018,GBP,0.78
12/6/2018,USD,1.00
12/6/2018,CAD,1.34
12/6/2018,AUD,1.39
12/6/2018,EUR,0.88
12/6/2018,GBP,0.78
12/7/2018,USD,1.00
12/7/2018,CAD,1.34
12/7/2018,AUD,1.39
12/7/2018,EUR,0.88
12/7/2018,GBP,0.78
12/8/2018,USD,1.00
12/8/2018,CAD,1.34
12/8/2018,AUD,1.39
12/8/2018,EUR,0.88
12/8/2018,GBP,0.78
12/9/2018,USD,1.00
12/9/2018,CAD,1.34
12/9/2018,AUD,1.39
12/9/2018,EUR,0.88
12/9/2018,GBP,0.78
12/10/2018,USD,1.00
12/10/2018,CAD,1.33
12/10/2018,AUD,1.39
12/10/2018,EUR,0.88
12/10/2018,GBP,0.79
12/11/2018,USD,1.00
12/11/2018,CAD,1.34
12/11/2018,AUD,1.39
12/11/2018,EUR,0.88
12/11/2018,GBP,0.79
12/12/2018,USD,1.00
12/12/2018,CAD,1.34
12/12/2018,AUD,1.39
12/12/2018,EUR,0.88
12/12/2018,GBP,0.79
12/13/2018,USD,1.00
12/13/2018,CAD,1.34
12/13/2018,AUD,1.38
12/13/2018,EUR,0.88
12/13/2018,GBP,0.79
12/14/2018,USD,1.00
12/14/2018,CAD,1.34
12/14/2018,AUD,1.40
12/14/2018,EUR,0.89
12/14/2018,GBP,0.80
12/15/2018,USD,1.00
12/15/2018,CAD,1.34
12/15/2018,AUD,1.40
12/15/2018,EUR,0.89
12/15/2018,GBP,0.80
12/16/2018,USD,1.00
12/16/2018,CAD,1.34
12/16/2018,AUD,1.40
12/16/2018,EUR,0.89
12/16/2018,GBP,0.80
12/17/2018,USD,1.00
12/17/2018,CAD,1.34
12/17/2018,AUD,1.39
12/17/2018,EUR,0.88
12/17/2018,GBP,0.79
12/18/2018,USD,1.00
12/18/2018,CAD,1.34
12/18/2018,AUD,1.39
12/18/2018,EUR,0.88
12/18/2018,GBP,0.79
12/19/2018,USD,1.00
12/19/2018,CAD,1.34
12/19/2018,AUD,1.39
12/19/2018,EUR,0.88
12/19/2018,GBP,0.79
12/20/2018,USD,1.00
12/20/2018,CAD,1.35
12/20/2018,AUD,1.40
12/20/2018,EUR,0.87
12/20/2018,GBP,0.79
12/21/2018,USD,1.00
12/21/2018,CAD,1.35
12/21/2018,AUD,1.41
12/21/2018,EUR,0.88
12/21/2018,GBP,0.79
12/22/2018,USD,1.00
12/22/2018,CAD,1.35
12/22/2018,AUD,1.41
12/22/2018,EUR,0.88
12/22/2018,GBP,0.79
12/23/2018,USD,1.00
12/23/2018,CAD,1.35
12/23/2018,AUD,1.41
12/23/2018,EUR,0.88
12/23/2018,GBP,0.79
12/24/2018,USD,1.00
12/24/2018,CAD,1.36
12/24/2018,AUD,1.42
12/24/2018,EUR,0.88
12/24/2018,GBP,0.79
12/25/2018,USD,1.00
12/25/2018,CAD,1.36
12/25/2018,AUD,1.42
12/25/2018,EUR,0.88
12/25/2018,GBP,0.79
12/26/2018,USD,1.00
12/26/2018,CAD,1.36
12/26/2018,AUD,1.42
12/26/2018,EUR,0.88
12/26/2018,GBP,0.79
12/27/2018,USD,1.00
12/27/2018,CAD,1.36
12/27/2018,AUD,1.42
12/27/2018,EUR,0.88
12/27/2018,GBP,0.79
12/28/2018,USD,1.00
12/28/2018,CAD,1.36
12/28/2018,AUD,1.42
12/28/2018,EUR,0.87
12/28/2018,GBP,0.79
12/29/2018,USD,1.00
12/29/2018,CAD,1.36
12/29/2018,AUD,1.42
12/29/2018,EUR,0.87
12/29/2018,GBP,0.79
12/30/2018,USD,1.00
12/30/2018,CAD,1.36
12/30/2018,AUD,1.42
12/30/2018,EUR,0.87
12/30/2018,GBP,0.79
12/31/2018,USD,1.00
12/31/2018,CAD,1.36
12/31/2018,AUD,1.42
12/31/2018,EUR,0.87
12/31/2018,GBP,0.78
1/1/2019,USD,1.00
1/1/2019,CAD,1.36
1/1/2019,AUD,1.42
1/1/2019,EUR,0.87
1/1/2019,GBP,0.78
1/2/2019,USD,1.00
1/2/2019,CAD,1.36
1/2/2019,AUD,1.43
1/2/2019,EUR,0.88
1/2/2019,GBP,0.79
1/3/2019,USD,1.00
1/3/2019,CAD,1.36
1/3/2019,AUD,1.44
1/3/2019,EUR,0.88
1/3/2019,GBP,0.80
1/4/2019,USD,1.00
1/4/2019,CAD,1.34
1/4/2019,AUD,1.42
1/4/2019,EUR,0.88
1/4/2019,GBP,0.79
1/5/2019,USD,1.00
1/5/2019,CAD,1.34
1/5/2019,AUD,1.42
1/5/2019,EUR,0.88
1/5/2019,GBP,0.79
1/6/2019,USD,1.00
1/6/2019,CAD,1.34
1/6/2019,AUD,1.42
1/6/2019,EUR,0.88
1/6/2019,GBP,0.79
1/7/2019,USD,1.00
1/7/2019,CAD,1.34
1/7/2019,AUD,1.40
1/7/2019,EUR,0.87
1/7/2019,GBP,0.78
1/8/2019,USD,1.00
1/8/2019,CAD,1.33
1/8/2019,AUD,1.40
1/8/2019,EUR,0.87
1/8/2019,GBP,0.78
1/9/2019,USD,1.00
1/9/2019,CAD,1.32
1/9/2019,AUD,1.40
1/9/2019,EUR,0.87
1/9/2019,GBP,0.78
1/10/2019,USD,1.00
1/10/2019,CAD,1.32
1/10/2019,AUD,1.39
1/10/2019,EUR,0.87
1/10/2019,GBP,0.78
1/11/2019,USD,1.00
1/11/2019,CAD,1.32
1/11/2019,AUD,1.38
1/11/2019,EUR,0.87
1/11/2019,GBP,0.78
1/12/2019,USD,1.00
1/12/2019,CAD,1.32
1/12/2019,AUD,1.38
1/12/2019,EUR,0.87
1/12/2019,GBP,0.78
1/13/2019,USD,1.00
1/13/2019,CAD,1.32
1/13/2019,AUD,1.38
1/13/2019,EUR,0.87
1/13/2019,GBP,0.78
1/14/2019,USD,1.00
1/14/2019,CAD,1.33
1/14/2019,AUD,1.39
1/14/2019,EUR,0.87
1/14/2019,GBP,0.78
1/15/2019,USD,1.00
1/15/2019,CAD,1.33
1/15/2019,AUD,1.39
1/15/2019,EUR,0.88
1/15/2019,GBP,0.78
